#,PU_LOC_ID,STATE,LGA,RA,PU,BUILDING_TYPE_ID,LAT,LONG,PU_LOC_NUM_AFFILIATIONS,PU_LOC_DESC,,,
206,AB0109023,AB,1,9,23,4,5.109533879,7.340354819,0,"located at No. 42 new mrkt rd., aba",,,
207,AB0109024,AB,1,9,24,6,5.110948838,7.335772577,0,"located beside Prudent Bank on faulks rd., Aba",,,
208,AB0109025,AB,1,9,25,6,5.110923545,7.335748868,0,"located beside Prudent Bank on faulks rd., Aba",,,
209,AB0109026,AB,1,9,26,4,5.111435034,7.352516762,0,"located beside St. Eugene's sch., Aba on St. Eugene's Str., Aba",,,
210,AB0109027,AB,1,9,27,4,5.111439127,7.352502429,0,"located beside St. Eugene's sch., Aba on St. Eugene's Str., Aba",,,
211,AB0109028,AB,1,9,28,4,5.11143585,7.352507615,0,"located beside St. Eugene's sch., Aba on St. Eugene's Str., Aba",,,
212,AB0109029,AB,1,9,29,4,5.111438722,7.352520182,0,"located beside St. Eugene's sch., Aba on St. Eugene's Str., Aba",,,
213,AB0109030,AB,1,9,30,4,5.111440139,7.352506178,0,"located beside St. Eugene's sch., Aba on St. Eugene's Str., Aba",,,
214,AB0109031,AB,1,9,31,4,5.111428731,7.352500476,0,"located beside St. Eugene's sch., Aba on St. Eugene's Str., Aba",,,
215,AB0109032,AB,1,9,32,4,5.111430704,7.352515854,0,"located beside St. Eugene's sch., Aba on St. Eugene's Str., Aba",,,
216,AB0109033,AB,1,9,33,9,5.118209761,7.351215382,0,"located at No. 51 Faulks rd., Aba",,,
217,AB0109034,AB,1,9,34,9,5.118216813,7.351223862,0,"located at No. 51 Faulks rd., Aba",,,
218,AB0109035,AB,1,9,35,9,5.118216486,7.351214619,0,"located at No. 51 Faulks rd., Aba",,,
219,AB0109036,AB,1,9,36,9,5.118212488,7.35122515,0,"located at No. 51 Faulks rd., Aba",,,
220,AB0109037,AB,1,9,37,9,5.118216597,7.351220825,0,"located at No. 51 Faulks rd., Aba",,,
221,AB0109038,AB,1,9,38,9,5.118226963,7.351221504,0,"located at No. 51 Faulks rd., Aba",,,
222,AB0109039,AB,1,9,39,4,5.109459249,7.344406206,0,"located on New market rd., Aba",,,
223,AB0109040,AB,1,9,40,4,5.109457109,7.344415859,0,"located on New market rd., Aba",,,
224,AB0109041,AB,1,9,41,4,5.109467751,7.344410825,0,"located on New market rd., Aba",,,
225,AB0109042,AB,1,9,42,4,5.109472023,7.344416256,0,"located on New market rd., Aba",,,
226,AB0109043,AB,1,9,43,4,5.109442114,7.344445819,0,"located on New market rd., Aba",,,
227,AB0109044,AB,1,9,44,4,5.114105858,7.35114128,0,"located on Nwagba str., opp Redeemer Pentecostal Church, Sacred Heart str.,Aba.",,,
228,AB0109045,AB,1,9,45,4,5.114086898,7.351182355,0,"located on Nwagba str., opp Redeemer Pentecostal Church, Sacred Heart str.,Aba.",,,
229,AB0109046,AB,1,9,46,4,5.114092237,7.351174741,0,"located on Nwagba str., opp Redeemer Pentecostal Church, Sacred Heart str.,Aba.",,,
230,AB0109047,AB,1,9,47,4,5.11409524,7.351156797,0,"located on Nwagba str., opp Redeemer Pentecostal Church, Sacred Heart str.,Aba.",,,
231,AB0109048,AB,1,9,48,4,5.114112991,7.35114391,0,"located on Nwagba str., opp Redeemer Pentecostal Church, Sacred Heart str.,Aba.",,,
232,AB0110001,AB,1,10,1,4,5.113810966,7.386953881,0,"located  along Ikot Ekpene rd opp Godian Religion Hqtrs., No. 97 Ikot Ekpene rd., Aba",,,
233,AB0110002,AB,1,10,2,4,5.113824237,7.386956932,0,"located  along Ikot Ekpene rd opp Godian Religion Hqtrs., No. 97 Ikot Ekpene rd., Aba",,,
234,AB0110003,AB,1,10,3,4,5.113818588,7.386960229,0,"located  along Ikot Ekpene rd opp Godian Religion Hqtrs., No. 97 Ikot Ekpene rd., Aba",,,
235,AB0110004,AB,1,10,4,4,5.113807733,7.386965973,0,"located  along Ikot Ekpene rd opp Godian Religion Hqtrs., No. 97 Ikot Ekpene rd., Aba",,,
236,AB0110005,AB,1,10,5,4,5.113816942,7.386963973,0,"located  along Ikot Ekpene rd opp Godian Religion Hqtrs., No. 97 Ikot Ekpene rd., Aba",,,
237,AB0110007,AB,1,10,7,9,5.113282523,7.387399024,0,"located at the intersection of compost rd. and Ikot Ekpene rd., Aba opp AP Petrol Station",,,
238,AB0110008,AB,1,10,8,9,5.113288597,7.38737924,0,"located at the intersection of compost rd. and Ikot Ekpene rd., Aba opp AP Petrol Station",,,
239,AB0110009,AB,1,10,9,9,5.113306493,7.387347956,0,"located at the intersection of compost rd. and Ikot Ekpene rd., Aba opp AP Petrol Station",,,
240,AB0110010,AB,1,10,10,9,5.113303816,7.387363614,0,"located at the intersection of compost rd. and Ikot Ekpene rd., Aba opp AP Petrol Station",,,
241,AB0110011,AB,1,10,11,9,5.113298412,7.387405992,0,"located at the intersection of compost rd. and Ikot Ekpene rd., Aba opp AP Petrol Station",,,
242,AB0110012,AB,1,10,12,4,5.120586256,7.391524279,0,"located off New Umuahia rd., at No 91 Ukaegbu rd., Ogbor Hill, Aba",,,
243,AB0110013,AB,1,10,13,4,5.120584418,7.391531652,0,"located off New Umuahia rd., at No 91 Ukaegbu rd., Ogbor Hill, Aba",,,
244,AB0110014,AB,1,10,14,4,5.120594907,7.391506207,0,"located off New Umuahia rd., at No 91 Ukaegbu rd., Ogbor Hill, Aba",,,
245,AB0110015,AB,1,10,15,4,5.120593831,7.391506397,0,"located off New Umuahia rd., at No 91 Ukaegbu rd., Ogbor Hill, Aba",,,
246,AB0110016,AB,1,10,16,4,5.120449766,7.382371654,0,"located off New Umuahia rd., within St. Ambrose cath. church, Ogbor Hill, Aba",,,
247,AB0110017,AB,1,10,17,4,5.120453275,7.382375311,0,"located off New Umuahia rd., within St. Ambrose cath. church, Ogbor Hill, Aba",,,
248,AB0110018,AB,1,10,18,4,5.120527608,7.382350489,0,"located off New Umuahia rd., within St. Ambrose cath. church, Ogbor Hill, Aba",,,
249,AB0110019,AB,1,10,19,4,5.120460919,7.38237466,0,"located off New Umuahia rd., within St. Ambrose cath. church, Ogbor Hill, Aba",,,
250,AB0110020,AB,1,10,20,4,5.120452557,7.38238117,0,"located off New Umuahia rd., within St. Ambrose cath. church, Ogbor Hill, Aba",,,
251,AB0110021,AB,1,10,21,4,5.122354332,7.384388041,0,"located off New Umuahia rd., within St. Ambrose cath. church, Ogbor Hill, Aba",,,
252,AB0110022,AB,1,10,22,4,5.122352114,7.384388815,0,"located off New Umuahia rd., within St. Ambrose cath. church, Ogbor Hill, Aba",,,
253,AB0110023,AB,1,10,23,4,5.122349809,7.384392777,0,"located off New Umuahia rd., within St. Ambrose cath. church, Ogbor Hill, Aba",,,
254,AB0110024,AB,1,10,24,4,5.122343453,7.384393886,0,"located off New Umuahia rd., within St. Ambrose cath. church, Ogbor Hill, Aba",,,
255,AB0110025,AB,1,10,25,4,5.122339558,7.384403561,0,"located off New Umuahia rd., within St. Ambrose cath. church, Ogbor Hill, Aba",,,
256,AB0110026,AB,1,10,26,4,5.122340966,7.384406196,0,"located off New Umuahia rd., within St. Ambrose cath. church, Ogbor Hill, Aba",,,
257,AB0110027,AB,1,10,27,4,5.122326879,7.384406344,0,"located off New Umuahia rd., within St. Ambrose cath. church, Ogbor Hill, Aba",,,
258,AB0110028,AB,1,10,28,4,5.122345456,7.384396833,0,"located off New Umuahia rd., within St. Ambrose cath. church, Ogbor Hill, Aba",,,
259,AB0111001,AB,1,11,1,4,5.110069251,7.389511624,0,"located along Ovum str., Aba opp No. 30",,,
260,AB0111002,AB,1,11,2,4,5.110075752,7.389510959,0,"located along Ovum str., Aba opp No. 30",,,
261,AB0111003,AB,1,11,3,4,5.11006706,7.38950505,0,"located along Ovum str., Aba opp No. 30",,,
262,AB0111004,AB,1,11,4,4,5.110067787,7.38950132,0,"located along Ovum str., Aba opp No. 30",,,
263,AB0111005,AB,1,11,5,4,5.110073106,7.389494064,0,"located along Ovum str., Aba opp No. 30",,,
264,AB0111006,AB,1,11,6,4,5.110065043,7.38951648,0,"located along Ovum str., Aba opp No. 30",,,
265,AB0111007,AB,1,11,7,4,5.108361407,7.389664637,0,"located within the sch. Lawn Tennis court, at the end of Ovum str., Ogbor Hill, Aba",,,
266,AB0111008,AB,1,11,8,4,5.108359946,7.389679173,0,"located within the sch. Lawn Tennis court, at the end of Ovum str., Ogbor Hill, Aba",,,
267,AB0111009,AB,1,11,9,4,5.108377168,7.389673001,0,"located within the sch. Lawn Tennis court, at the end of Ovum str., Ogbor Hill, Aba",,,
268,AB0111010,AB,1,11,10,4,5.10836897,7.389659716,0,"located within the sch. Lawn Tennis court, at the end of Ovum str., Ogbor Hill, Aba",,,
269,AB0111011,AB,1,11,11,4,5.108376974,7.389672184,0,"located within the sch. Lawn Tennis court, at the end of Ovum str., Ogbor Hill, Aba",,,
270,AB0111012,AB,1,11,12,4,5.108382088,7.389670844,0,"located within the sch. Lawn Tennis court, at the end of Ovum str., Ogbor Hill, Aba",,,
271,AB0111013,AB,1,11,13,4,5.102221744,7.393461051,0,"located within the sch. compound on Royal rd., Ogbor Hill, Aba",,,
272,AB0111014,AB,1,11,14,4,5.102214899,7.393457419,0,"located within the sch. compound on Royal rd., Ogbor Hill, Aba",,,
273,AB0111015,AB,1,11,15,4,5.102212845,7.393455145,0,"located within the sch. compound on Royal rd., Ogbor Hill, Aba",,,
274,AB0111016,AB,1,11,16,4,5.102215039,7.393459565,0,"located within the sch. compound on Royal rd., Ogbor Hill, Aba",,,
275,AB0111017,AB,1,11,17,4,5.10221676,7.393465578,0,"located within the sch. compound on Royal rd., Ogbor Hill, Aba",,,
276,AB0111018,AB,1,11,18,4,5.102231727,7.393457053,0,"located within the sch. compound on Royal rd., Ogbor Hill, Aba",,,
277,AB0111019,AB,1,11,19,4,5.102233917,7.393466935,0,"located within the sch. compound on Royal rd., Ogbor Hill, Aba",,,
278,AB0111020,AB,1,11,20,4,5.102226298,7.39346346,0,"located within the sch. compound on Royal rd., Ogbor Hill, Aba",,,
279,AB0111021,AB,1,11,21,4,5.102220269,7.393449328,0,"located within the sch. compound on Royal rd., Ogbor Hill, Aba",,,
280,AB0111022,AB,1,11,22,4,5.100464445,7.398504719,0,"located within Dr Lady Grace Ngozi Iwuagwu Juniorate Sec. Sch., Ogbor Hill, Aba",,,
281,AB0111023,AB,1,11,23,4,5.10046716,7.398496429,0,"located within Dr Lady Grace Ngozi Iwuagwu Juniorate Sec. Sch., Ogbor Hill, Aba",,,
282,AB0111024,AB,1,11,24,4,5.100470572,7.398493306,0,"located within Dr Lady Grace Ngozi Iwuagwu Juniorate Sec. Sch., Ogbor Hill, Aba",,,
283,AB0111025,AB,1,11,25,4,5.100468742,7.398504934,0,"located within Dr Lady Grace Ngozi Iwuagwu Juniorate Sec. Sch., Ogbor Hill, Aba",,,
284,AB0112001,AB,1,12,1,9,5.079997008,7.330161078,0,"located opp the palace of H.R.H Eze Sunday Okwuonu, 1 of Umuasoke community, Umuogor",,,
285,AB0112002,AB,1,12,2,9,5.079994988,7.330164165,0,"located opp the palace of H.R.H Eze Sunday Okwuonu, 1 of Umuasoke community, Umuogor",,,
286,AB0112003,AB,1,12,3,9,5.079995929,7.330161712,0,"located opp the palace of H.R.H Eze Sunday Okwuonu, 1 of Umuasoke community, Umuogor",,,
287,AB0112004,AB,1,12,4,9,5.079998514,7.33016005,0,"located opp the palace of H.R.H Eze Sunday Okwuonu, 1 of Umuasoke community, Umuogor",,,
288,AB0112005,AB,1,12,5,9,5.080017946,7.330157932,0,"located opp the palace of H.R.H Eze Sunday Okwuonu, 1 of Umuasoke community, Umuogor",,,
289,AB0112006,AB,1,12,6,9,5.080023461,7.330148469,0,"located opp the palace of H.R.H Eze Sunday Okwuonu, 1 of Umuasoke community, Umuogor",,,
290,AB0112007,AB,1,12,7,9,5.080009927,7.330150086,0,"located opp the palace of H.R.H Eze Sunday Okwuonu, 1 of Umuasoke community, Umuogor",,,
291,AB0112008,AB,1,12,8,9,5.079998835,7.33014458,0,"located opp the palace of H.R.H Eze Sunday Okwuonu, 1 of Umuasoke community, Umuogor",,,
292,AB0112009,AB,1,12,9,7,5.075060913,7.326067379,0,"located infront of the Palace of H.R.H Eze Stephen A. Nwachi, Chinyere Ugo - Oke 1 of Osoke Amato village.",,,
293,AB0112010,AB,1,12,10,7,5.075032697,7.326067851,0,"located infront of the Palace of H.R.H Eze Stephen A. Nwachi, Chinyere Ugo - Oke 1 of Osoke Amato village.",,,
294,AB0112011,AB,1,12,11,7,5.075040965,7.326062805,0,"located infront of the Palace of H.R.H Eze Stephen A. Nwachi, Chinyere Ugo - Oke 1 of Osoke Amato village.",,,
295,AB0112012,AB,1,12,12,7,5.075054437,7.326063492,0,"located infront of the Palace of H.R.H Eze Stephen A. Nwachi, Chinyere Ugo - Oke 1 of Osoke Amato village.",,,
296,AB0112013,AB,1,12,13,7,5.075059195,7.326071064,0,"located infront of the Palace of H.R.H Eze Stephen A. Nwachi, Chinyere Ugo - Oke 1 of Osoke Amato village.",,,
297,AB0112014,AB,1,12,14,7,5.075042658,7.326076987,0,"located infront of the Palace of H.R.H Eze Stephen A. Nwachi, Chinyere Ugo - Oke 1 of Osoke Amato village.",,,
298,AB0112015,AB,1,12,15,7,5.075037799,7.326076915,0,"located infront of the Palace of H.R.H Eze Stephen A. Nwachi, Chinyere Ugo - Oke 1 of Osoke Amato village.",,,
299,AB0112016,AB,1,12,16,7,5.075053353,7.326073053,0,"located infront of the Palace of H.R.H Eze Stephen A. Nwachi, Chinyere Ugo - Oke 1 of Osoke Amato village.",,,
300,AB0112017,AB,1,12,17,7,5.075058273,7.326062576,0,"located infront of the Palace of H.R.H Eze Stephen A. Nwachi, Chinyere Ugo - Oke 1 of Osoke Amato village.",,,
301,AB0112018,AB,1,12,18,7,5.075053456,7.326065962,0,"located infront of the Palace of H.R.H Eze Stephen A. Nwachi, Chinyere Ugo - Oke 1 of Osoke Amato village.",,,
302,AB0112019,AB,1,12,19,7,5.075036025,7.326070868,0,"located infront of the Palace of H.R.H Eze Stephen A. Nwachi, Chinyere Ugo - Oke 1 of Osoke Amato village.",,,
303,AB0201001,AB,2,1,1,4,5.114459035,7.365192084,0,Located at the name above along Okigwe road Aba,,,
304,AB0201002,AB,2,1,2,4,5.114461787,7.365234749,0,LOcated at the same place with 001,,,
305,AB0201003,AB,2,1,3,4,5.114482789,7.365229787,0,the same location with 001,,,
306,AB0201004,AB,2,1,4,4,5.114481588,7.365269383,0,the same place with 001,,,
307,AB0201005,AB,2,1,5,4,5.114469876,7.365226233,0,Located at the same place with 001,,,
308,AB0201006,AB,2,1,6,6,5.1081824,7.363613595,0,Located along market road Aba,,,
309,AB0201007,AB,2,1,7,6,5.108196108,7.363570081,0,the same place with 006,,,
310,AB0201008,AB,2,1,8,6,5.10819689,7.36358863,0,the same place with 006,,,
311,AB0201009,AB,2,1,9,9,5.110965972,7.362226472,0,Located at No 1 Uruakpa street off Omuma road Aba,,,
312,AB0201010,AB,2,1,10,9,5.110968168,7.362248925,0,the same description with 009,,,
313,AB0201011,AB,2,1,11,9,5.110962503,7.362245333,0,the same place with 009,,,
314,AB0201012,AB,2,1,12,4,5.103797841,7.352579414,0,at the name above along St. Philip's Church road Aba,,,
315,AB0201013,AB,2,1,13,4,5.103811531,7.352574793,0,the same place with 012,,,
316,AB0201014,AB,2,1,14,4,5.103815664,7.352573379,0,the same location with 012,,,
317,AB0201015,AB,2,1,15,4,5.103815496,7.352582783,0,the same description with 012,,,
318,AB0201016,AB,2,1,16,4,5.103809053,7.352598776,0,the same place with 012,,,
319,AB0201017,AB,2,1,17,4,5.103826493,7.352588282,0,the same place with 012,,,
320,AB0201018,AB,2,1,18,4,5.103823123,7.352605616,0,the same description with 012,,,
321,AB0201019,AB,2,1,19,4,5.10381817,7.352605931,0,the same location with 012,,,
322,AB0201020,AB,2,1,20,9,5.108057545,7.355772447,0,located along Omuma road,,,
323,AB0201021,AB,2,1,21,9,5.108054199,7.355776194,0,Located at the same place with 020,,,
324,AB0201022,AB,2,1,22,9,5.098101667,7.344342411,0,Located along Adindu road Aba,,,
325,AB0201023,AB,2,1,23,9,5.09810652,7.344338718,0,the same description with 022,,,
326,AB0201024,AB,2,1,24,9,5.098099602,7.344337709,0,the same place with 022,,,
327,AB0201025,AB,2,1,25,9,5.09810053,7.344338307,0,the same place with 022,,,
328,AB0201026,AB,2,1,26,4,5.10420531,7.33737546,0,Located along Old Express way Aba,,,
329,AB0201027,AB,2,1,27,4,5.104253652,7.337346942,0,at the name above along Old Express way Aba,,,
330,AB0201028,AB,2,1,28,4,5.104220814,7.33737401,0,the same place with 026,,,
331,AB0201029,AB,2,1,29,4,5.122705696,7.354876958,0,Located at the name above off Faulk's road Aba,,,
332,AB0201030,AB,2,1,30,4,5.122692087,7.354904286,0,the same description with 029,,,
333,AB0201031,AB,2,1,31,4,5.122702346,7.354932569,0,the same place with 029,,,
334,AB0201032,AB,2,1,32,9,5.107555287,7.351018115,0,at the name above along Omuma road Aba,,,
335,AB0201033,AB,2,1,33,9,5.107539212,7.351089307,0,Located at the same place with 032,,,
336,AB0201034,AB,2,1,34,9,5.107542828,7.351079917,0,the same location with 032,,,
337,AB0202001,AB,2,2,1,4,5.108082997,7.36150891,0,Located at the name above along Eziukwu road Aba,,,
338,AB0202002,AB,2,2,2,4,5.108084972,7.361505794,0,the same description with 001,,,
339,AB0202003,AB,2,2,3,4,5.10807348,7.361501399,0,the same location with 001,,,
340,AB0202004,AB,2,2,4,4,5.108080208,7.361488198,0,the same place with 001,,,
341,AB0202005,AB,2,2,5,9,5.10822935,7.363994001,0,Located at No 36 Market road Aba,,,
342,AB0202006,AB,2,2,6,9,5.108207017,7.363902834,0,the same description with 005,,,
343,AB0202007,AB,2,2,7,9,5.108220745,7.363944104,0,the same place with 005,,,
344,AB0202008,AB,2,2,8,4,5.1043535,7.361612068,0,Located along School road Aba,,,
345,AB0202009,AB,2,2,9,4,5.104342371,7.361598702,0,the same description with 008,,,
346,AB0202010,AB,2,2,10,4,5.104342313,7.361584838,0,the same place with 008,,,
347,AB0202011,AB,2,2,11,4,5.104347403,7.361589627,0,the same place with 008,,,
348,AB0202012,AB,2,2,12,9,5.105688861,7.359241547,0,Located at No 5 Cliford road Aba,,,
349,AB0202013,AB,2,2,13,9,5.105677446,7.35930628,0,the same description with 012,,,
350,AB0202014,AB,2,2,14,9,5.105717579,7.359333546,0,the same location with 012,,,
351,AB0202015,AB,2,2,15,4,5.104110047,7.359166609,0,Located along Sch. road Aba,,,
352,AB0202016,AB,2,2,16,4,5.104108689,7.35915733,0,the same place with 015,,,
353,AB0202017,AB,2,2,17,4,5.104115389,7.359165011,0,the same description with 015,,,
354,AB0202018,AB,2,2,18,4,5.104105054,7.359154942,0,the same place with 015,,,
355,AB0202019,AB,2,2,19,9,5.104437813,7.364372246,0,Located at  No 77 School road Aba,,,
356,AB0202020,AB,2,2,20,9,5.104433265,7.364363277,0,the same place with 019,,,
357,AB0203001,AB,2,3,1,9,5.095682524,7.350261669,0,Located at No 26B Uratta road off PH road Aba,,,
358,AB0203002,AB,2,3,2,9,5.095690353,7.350238435,0,the same description with 001,,,
359,AB0203003,AB,2,3,3,9,5.095682153,7.350239212,0,the same location with 001,,,
360,AB0203004,AB,2,3,4,9,5.098309706,7.356771166,0,Located at No 62 PH road Aba,,,
361,AB0203005,AB,2,3,5,9,5.098276941,7.356786858,0,the same description with 004,,,
362,AB0203006,AB,2,3,6,9,5.098302339,7.356780368,0,the same place with 004,,,
363,AB0203007,AB,2,3,7,9,5.098274021,7.356797341,0,the same location with 004,,,
364,AB0203008,AB,2,3,8,9,5.098281395,7.356791181,0,the same place with 004,,,
365,AB0203009,AB,2,3,9,9,5.098268752,7.356799459,0,the same place with 004,,,
366,AB0203010,AB,2,3,10,4,5.090557395,7.348477347,0,Located along PH road Aba,,,
367,AB0203011,AB,2,3,11,4,5.090551662,7.348478889,0,the same place with 010,,,
368,AB0203012,AB,2,3,12,4,5.090535197,7.348483988,0,the same place with 012,,,
369,AB0203013,AB,2,3,13,9,5.093654364,7.355267881,0,Located at 30/32 Olewe street off PH road Aba,,,
370,AB0203014,AB,2,3,14,9,5.093636233,7.355268792,0,the same location with 013,,,
371,AB0203015,AB,2,3,15,9,5.093649524,7.35529158,0,the same place with 013,,,
372,AB0203016,AB,2,3,16,9,5.093647024,7.355293049,0,the same description with 013,,,
373,AB0203017,AB,2,3,17,9,5.093647524,7.355289962,0,the same place with 013,,,
374,AB0203018,AB,2,3,18,9,5.093646551,7.355289392,0,the same place with 013,,,
375,AB0203019,AB,2,3,19,9,5.093950924,7.358124093,0,Located at No 35 Ozuomba road Aba,,,
376,AB0203020,AB,2,3,20,9,5.093956604,7.358153785,0,the same place with 019,,,
377,AB0203021,AB,2,3,21,9,5.09395571,7.358151035,0,the same place with 019,,,
378,AB0203022,AB,2,3,22,9,5.090371997,7.359999255,0,Located at  No 174 Obohia road Aba,,,
379,AB0203023,AB,2,3,23,9,5.090369448,7.36000646,0,Located at the same place with 022,,,
380,AB0203024,AB,2,3,24,9,5.098892642,7.359569089,0,Located at No 39 PH road Aba,,,
381,AB0203025,AB,2,3,25,9,5.098930578,7.359473686,0,the same description with 024,,,
382,AB0203026,AB,2,3,26,9,5.09891161,7.359518993,0,the same place with 024,,,
383,AB0203027,AB,2,3,27,9,5.092963236,7.354519721,0,Located at No 28 Umuoji street off PH road Aba,,,
384,AB0203028,AB,2,3,28,9,5.092943955,7.35454442,0,the same place with 027,,,
385,AB0204001,AB,2,4,1,9,5.100273389,7.364420338,0,Located at No 4 Obohia road Aba,,,
